trienio,indice_trienio,Ano,campus,curso,turno,modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,20.6,35.048
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,27.138,66.328
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-3.291,10.344
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Psicologia (Bacharelado / Licenciatura / Psicólogo),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,29.315,44.612
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,AC,AC,False,,,False,,-58.334,47.376
2019-2021,2,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,AC,AC,False,,,False,,16.702,89.253
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,AC,AC,False,,,False,,40.202,126.092
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,AC,AC,False,,,False,,34.268,108.78
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,AC,AC,False,,,False,,4.306,32.131
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,AC,AC,False,,,False,,5.562,107.231
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,6.547,6.547
2019-2021,2,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-22.823,-22.823
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-1.973,-1.973
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-9.802,-9.802
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-10.181,-10.181
2019-2021,2,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-31.14,10.829
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,28.834,28.834
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-57.812,20.502
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,22.563,26.649
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-23.583,22.033
2019-2021,2,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-37.593,57.929
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-27.675,-6.451
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-45.165,47.427
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-76.374,-76.374
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-54.782,11.654
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,30.256,30.256
2019-2021,2,2021,Darcy Ribeiro,Química (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-22.661,21.491
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-43.672,-43.672
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Química (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-12.868,-12.868
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,AC,AC,False,,,False,,-16.564,-16.564
2019-2021,2,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,AC,AC,False,,,False,,-32.77,-32.77
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,AC,AC,False,,,False,,0.306,40.6
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,AC,AC,False,,,False,,-21.346,1.634
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,AC,AC,False,,,False,,-54.702,44.043
2019-2021,2,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,-44.645,-44.645
2019-2021,2,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,13.391,13.391
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-30.874,-30.874
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-59.081,-1.061
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-73.401,-15.838
2019-2021,2,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,11.482,11.482
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-30.664,-30.664
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-22.384,-22.241
2019-2021,2,2021,Darcy Ribeiro,Química (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-24.258,-24.258
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-35.787,12.099
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,AC,AC,False,,,False,,-47.561,-17.112
2019-2021,2,2021,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,AC,AC,False,,,False,,-23.379,65.907
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,AC,AC,False,,,False,,-56.414,35.844
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,AC,AC,False,,,False,,-67.895,53.064
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,AC,AC,False,,,False,,-30.086,126.278
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-32.241,-32.241
2019-2021,2,2021,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-2.177,-2.177
2019-2021,2,2021,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,23.339,23.339
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,26.655,26.655
2019-2021,2,2021,Darcy Ribeiro,Química Tecnológica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-27.683,-27.683
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-20.386,-3.274
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-53.722,-27.07
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-45.547,-45.547
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Química Tecnológica (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-30.902,31.362
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,73.157,133.87
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,98.313,
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,95.161,150.831
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,92.834,138.473
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,68.855,80.765
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,AC,AC,False,,,False,,105.105,162.477
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,39.989,43.033
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,47.562,47.562
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,74.993,74.993
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,94.164,94.164
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,51.877,51.877
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,100.775,100.775
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-9.56,59.411
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,11.118,64.536
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,18.254,52.21
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,13.986,28.171
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-5.024,0.805
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,-59.284,22.165
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-37.873,-35.003
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,17.31,73.797
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-27.007,-3.597
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-25.567,81.011
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,35.713,88.167
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,51.189,51.189
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,68.634,73.11
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,34.208,34.299
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,72.126,90.752
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_NPPI_PCD,EP_R2_NPPI_PCD,True,R2,NPPI,True,1.5,22.69,22.69
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-23.088,43.825
2019-2021,2,2021,Darcy Ribeiro,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,46.911,
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,3.855,54.101
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-10.252,10.138
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-29.25,-2.275
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Relações Internacionais (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,1.225,60.338
2018-2020,1,2020,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-87.136,-3.078
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-47.301,-5.412
2019-2021,2,2021,Ceilândi a (FCE),Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-67.997,-8.405
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-55.136,-44.554
2020-2022,3,2022,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-84.455,-10.106
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-73.319,-1.649
2021-2023,4,2023,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-79.717,25.273
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-90.691,-12.104
2023-2025,6,2025,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,AC,AC,False,,,False,,-73.062,-3.918
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,AC,AC,False,,,False,,-72.556,9.485
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-38.727,-38.727
2020-2022,3,2022,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-18.853,-18.853
2021-2023,4,2023,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-39.762,-28.877
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-37.506,-37.506
2018-2020,1,2020,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-71.408,-43.768
2019-2021,2,2021,Ceilândi a (FCE),Saúde Coletiva (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-55.278,-31.583
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-1.391,-1.391
2021-2023,4,2023,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-92.731,-92.731
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-5.497,-5.497
2018-2020,1,2020,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-82.285,-1.885
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-64.747,-22.831
2020-2022,3,2022,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-34.476,-34.476
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-105.487,-105.487
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-78.911,-78.911
2018-2020,1,2020,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-62.249,-43.547
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-11.312,-11.312
2019-2021,2,2021,Ceilândi a (FCE),Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-95.903,-28.196
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-71.558,-36.051
2020-2022,3,2022,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-67.831,-31.801
2021-2023,4,2023,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-42.438,-23.874
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-85.042,-50.55
2018-2020,1,2020,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-63.379,-4.543
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Saúde Coletiva (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-88.498,-45.444
2019-2021,2,2021,Ceilândi a (FCE),Saúde Coletiva (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-58.614,-58.614
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-20.34,-20.34
2020-2022,3,2022,Ceilândia / DF,Saúde Coletiva (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-76.202,-9.79
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-58.484,45.897
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-55.437,9.712
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-76.148,-17.915
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,3.922,58.117
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-37.204,18.722
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-51.405,9.757
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-26.943,26.034
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-69.15,1.997
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-49.336,58.364
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-61.117,-3.129
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,3.008,26.594
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-40.425,-31.165
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,14.694,14.694
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,16.93,16.93
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-41.755,-41.755
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-22.493,-22.493
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-9.961,-9.961
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-34.475,-34.475
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-96.288,-53.106
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-35.078,-35.078
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-53.956,-53.956
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-19.616,-18.297
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-31.822,-31.822
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-48.812,-28.138
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-34.792,-34.792
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-42.517,-26.01
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-10.261,19.595
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-21.301,-21.301
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-46.647,-46.647
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-51.891,-31.824
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Serviço Social (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-33.578,-7.92
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-37.74,-14.877
