Subprograma,Ano,campus,curso,turno,modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima,trienio,ano_inicial,ano_final,indice_trienio,curso_campus,curso_turno,curso_modalidade,curso_campus_turno,curso_modalidade_campus,curso_modalidade_turno
2023-2025,2025,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,52.71,52.71,2023-2025,2023,2025,6,Jornalismo (Bacharelado) | Darcy Ribeiro,Jornalismo (Bacharelado) | Diurno,Jornalismo (Bacharelado) | CN,Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno,Jornalismo (Bacharelado) | CN | Darcy Ribeiro,Jornalismo (Bacharelado) | CN | Diurno
2023-2025,2025,Darcy Ribeiro,Jornalismo (Bacharelado),Diurno,AC,AC,False,,,False,,85.895,103.7,2023-2025,2023,2025,6,Jornalismo (Bacharelado) | Darcy Ribeiro,Jornalismo (Bacharelado) | Diurno,Jornalismo (Bacharelado) | AC,Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno,Jornalismo (Bacharelado) | AC | Darcy Ribeiro,Jornalismo (Bacharelado) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Espanhol (Licenciatura),Noturno,AC,AC,False,,,False,,-79.029,-60.693,2023-2025,2023,2025,6,Letras - Espanhol (Licenciatura) | Darcy Ribeiro,Letras - Espanhol (Licenciatura) | Noturno,Letras - Espanhol (Licenciatura) | AC,Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno,Letras - Espanhol (Licenciatura) | AC | Darcy Ribeiro,Letras - Espanhol (Licenciatura) | AC | Noturno
2023-2025,2025,Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-87.339,-26.043,2023-2025,2023,2025,6,Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura) | Diurno,Letras - Francês (Bacharelado/Licenciatura) | AC,Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Francês (Bacharelado/Licenciatura) | AC | Darcy Ribeiro,Letras - Francês (Bacharelado/Licenciatura) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-34.486,-34.486,2023-2025,2023,2025,6,Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura) | Diurno,Letras - Inglês (Bacharelado/Licenciatura) | EP_R2_PPIQ,Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Inglês (Bacharelado/Licenciatura) | EP_R2_PPIQ | Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura) | EP_R2_PPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-14.226,12.035,2023-2025,2023,2025,6,Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura) | Diurno,Letras - Inglês (Bacharelado/Licenciatura) | EP_R2_NPPIQ,Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Inglês (Bacharelado/Licenciatura) | EP_R2_NPPIQ | Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura) | EP_R2_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,15.306,83.036,2023-2025,2023,2025,6,Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura) | Diurno,Letras - Inglês (Bacharelado/Licenciatura) | AC,Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Inglês (Bacharelado/Licenciatura) | AC | Darcy Ribeiro,Letras - Inglês (Bacharelado/Licenciatura) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,-21.143,-21.143,2023-2025,2023,2025,6,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | Diurno,Letras - Português (Bacharelado/Licenciatura) | EP_R1_NPPIQ,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Português (Bacharelado/Licenciatura) | EP_R1_NPPIQ | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | EP_R1_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-30.58,-30.58,2023-2025,2023,2025,6,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | Diurno,Letras - Português (Bacharelado/Licenciatura) | EP_R2_PPIQ,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Português (Bacharelado/Licenciatura) | EP_R2_PPIQ | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | EP_R2_PPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-39.521,-1.814,2023-2025,2023,2025,6,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | Diurno,Letras - Português (Bacharelado/Licenciatura) | EP_R2_NPPIQ,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Português (Bacharelado/Licenciatura) | EP_R2_NPPIQ | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | EP_R2_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,30.129,30.129,2023-2025,2023,2025,6,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | Diurno,Letras - Português (Bacharelado/Licenciatura) | CN,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Português (Bacharelado/Licenciatura) | CN | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | CN | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,46.683,88.696,2023-2025,2023,2025,6,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | Diurno,Letras - Português (Bacharelado/Licenciatura) | AC,Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Letras - Português (Bacharelado/Licenciatura) | AC | Darcy Ribeiro,Letras - Português (Bacharelado/Licenciatura) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Letras - Português (Licenciatura),Noturno,AC,AC,False,,,False,,-56.955,23.041,2023-2025,2023,2025,6,Letras - Português (Licenciatura) | Darcy Ribeiro,Letras - Português (Licenciatura) | Noturno,Letras - Português (Licenciatura) | AC,Letras - Português (Licenciatura) | Darcy Ribeiro | Noturno,Letras - Português (Licenciatura) | AC | Darcy Ribeiro,Letras - Português (Licenciatura) | AC | Noturno
2023-2025,2025,Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura),Diurno,AC,AC,False,,,False,,-75.904,-4.147,2023-2025,2023,2025,6,Letras – Português do Brasil como Segunda Língua (Licenciatura) | Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura) | Diurno,Letras – Português do Brasil como Segunda Língua (Licenciatura) | AC,Letras – Português do Brasil como Segunda Língua (Licenciatura) | Darcy Ribeiro | Diurno,Letras – Português do Brasil como Segunda Língua (Licenciatura) | AC | Darcy Ribeiro,Letras – Português do Brasil como Segunda Língua (Licenciatura) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Letras – Tradução – Espanhol (Bacharelado),Noturno,AC,AC,False,,,False,,-56.271,-56.271,2023-2025,2023,2025,6,Letras – Tradução – Espanhol (Bacharelado) | Darcy Ribeiro,Letras – Tradução – Espanhol (Bacharelado) | Noturno,Letras – Tradução – Espanhol (Bacharelado) | AC,Letras – Tradução – Espanhol (Bacharelado) | Darcy Ribeiro | Noturno,Letras – Tradução – Espanhol (Bacharelado) | AC | Darcy Ribeiro,Letras – Tradução – Espanhol (Bacharelado) | AC | Noturno
2023-2025,2025,Darcy Ribeiro,Letras – Tradução – Francês (Bacharelado),Diurno,AC,AC,False,,,False,,-18.595,-18.595,2023-2025,2023,2025,6,Letras – Tradução – Francês (Bacharelado) | Darcy Ribeiro,Letras – Tradução – Francês (Bacharelado) | Diurno,Letras – Tradução – Francês (Bacharelado) | AC,Letras – Tradução – Francês (Bacharelado) | Darcy Ribeiro | Diurno,Letras – Tradução – Francês (Bacharelado) | AC | Darcy Ribeiro,Letras – Tradução – Francês (Bacharelado) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-59.741,-59.741,2023-2025,2023,2025,6,Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado) | Diurno,Letras – Tradução – Inglês (Bacharelado) | EP_R2_NPPIQ,Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro | Diurno,Letras – Tradução – Inglês (Bacharelado) | EP_R2_NPPIQ | Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado) | EP_R2_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,EP_R2_NPPIQ_PCD,EP_R2_NPPIQ_PCD,True,R2,NPPIQ,True,1.0,-20.506,-20.506,2023-2025,2023,2025,6,Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado) | Diurno,Letras – Tradução – Inglês (Bacharelado) | EP_R2_NPPIQ_PCD,Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro | Diurno,Letras – Tradução – Inglês (Bacharelado) | EP_R2_NPPIQ_PCD | Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado) | EP_R2_NPPIQ_PCD | Diurno
2023-2025,2025,Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado),Diurno,AC,AC,False,,,False,,-75.983,32.724,2023-2025,2023,2025,6,Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado) | Diurno,Letras – Tradução – Inglês (Bacharelado) | AC,Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro | Diurno,Letras – Tradução – Inglês (Bacharelado) | AC | Darcy Ribeiro,Letras – Tradução – Inglês (Bacharelado) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-67.757,-67.757,2023-2025,2023,2025,6,Línguas Estrangeiras Aplicadas (Bacharelado) | Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado) | Diurno,Línguas Estrangeiras Aplicadas (Bacharelado) | EP_R2_NPPIQ,Línguas Estrangeiras Aplicadas (Bacharelado) | Darcy Ribeiro | Diurno,Línguas Estrangeiras Aplicadas (Bacharelado) | EP_R2_NPPIQ | Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado) | EP_R2_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado),Diurno,AC,AC,False,,,False,,-60.26,-0.938,2023-2025,2023,2025,6,Línguas Estrangeiras Aplicadas (Bacharelado) | Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado) | Diurno,Línguas Estrangeiras Aplicadas (Bacharelado) | AC,Línguas Estrangeiras Aplicadas (Bacharelado) | Darcy Ribeiro | Diurno,Línguas Estrangeiras Aplicadas (Bacharelado) | AC | Darcy Ribeiro,Línguas Estrangeiras Aplicadas (Bacharelado) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-29.962,-29.962,2023-2025,2023,2025,6,Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro,Matemática (Bacharelado/Licenciatura) | Diurno,Matemática (Bacharelado/Licenciatura) | EP_R2_PPIQ,Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Matemática (Bacharelado/Licenciatura) | EP_R2_PPIQ | Darcy Ribeiro,Matemática (Bacharelado/Licenciatura) | EP_R2_PPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-20.656,-20.656,2023-2025,2023,2025,6,Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro,Matemática (Bacharelado/Licenciatura) | Diurno,Matemática (Bacharelado/Licenciatura) | EP_R2_NPPIQ,Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Matemática (Bacharelado/Licenciatura) | EP_R2_NPPIQ | Darcy Ribeiro,Matemática (Bacharelado/Licenciatura) | EP_R2_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-31.236,-31.236,2023-2025,2023,2025,6,Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro,Matemática (Bacharelado/Licenciatura) | Diurno,Matemática (Bacharelado/Licenciatura) | CN,Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Matemática (Bacharelado/Licenciatura) | CN | Darcy Ribeiro,Matemática (Bacharelado/Licenciatura) | CN | Diurno
2023-2025,2025,Darcy Ribeiro,Matemática (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-20.737,105.88,2023-2025,2023,2025,6,Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro,Matemática (Bacharelado/Licenciatura) | Diurno,Matemática (Bacharelado/Licenciatura) | AC,Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno,Matemática (Bacharelado/Licenciatura) | AC | Darcy Ribeiro,Matemática (Bacharelado/Licenciatura) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Matemática (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,-64.383,-64.383,2023-2025,2023,2025,6,Matemática (Licenciatura) | Darcy Ribeiro,Matemática (Licenciatura) | Noturno,Matemática (Licenciatura) | CN,Matemática (Licenciatura) | Darcy Ribeiro | Noturno,Matemática (Licenciatura) | CN | Darcy Ribeiro,Matemática (Licenciatura) | CN | Noturno
2023-2025,2025,Darcy Ribeiro,Matemática (Licenciatura),Noturno,AC,AC,False,,,False,,-51.641,31.378,2023-2025,2023,2025,6,Matemática (Licenciatura) | Darcy Ribeiro,Matemática (Licenciatura) | Noturno,Matemática (Licenciatura) | AC,Matemática (Licenciatura) | Darcy Ribeiro | Noturno,Matemática (Licenciatura) | AC | Darcy Ribeiro,Matemática (Licenciatura) | AC | Noturno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R1_PPIQ,EP_R1_PPIQ,True,R1,PPIQ,False,1.0,81.446,96.795,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | EP_R1_PPIQ,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | EP_R1_PPIQ | Darcy Ribeiro,Medicina (Bacharelado) | EP_R1_PPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,98.649,98.649,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | EP_R1_NPPIQ,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | EP_R1_NPPIQ | Darcy Ribeiro,Medicina (Bacharelado) | EP_R1_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R1_NPPIQ_PCD,EP_R1_NPPIQ_PCD,True,R1,NPPIQ,True,1.0,46.775,46.775,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | EP_R1_NPPIQ_PCD,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | EP_R1_NPPIQ_PCD | Darcy Ribeiro,Medicina (Bacharelado) | EP_R1_NPPIQ_PCD | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,115.802,119.954,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | EP_R2_PPIQ,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | EP_R2_PPIQ | Darcy Ribeiro,Medicina (Bacharelado) | EP_R2_PPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R2_PPIQ_PCD,EP_R2_PPIQ_PCD,True,R2,PPIQ,True,1.0,-27.585,-2.377,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | EP_R2_PPIQ_PCD,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | EP_R2_PPIQ_PCD | Darcy Ribeiro,Medicina (Bacharelado) | EP_R2_PPIQ_PCD | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,162.281,162.281,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | EP_R2_NPPIQ,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | EP_R2_NPPIQ | Darcy Ribeiro,Medicina (Bacharelado) | EP_R2_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,EP_R2_NPPIQ_PCD,EP_R2_NPPIQ_PCD,True,R2,NPPIQ,True,1.0,103.215,103.215,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | EP_R2_NPPIQ_PCD,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | EP_R2_NPPIQ_PCD | Darcy Ribeiro,Medicina (Bacharelado) | EP_R2_NPPIQ_PCD | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,120.046,120.046,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | CN,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | CN | Darcy Ribeiro,Medicina (Bacharelado) | CN | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina (Bacharelado),Diurno,AC,AC,False,,,False,,166.75,190.334,2023-2025,2023,2025,6,Medicina (Bacharelado) | Darcy Ribeiro,Medicina (Bacharelado) | Diurno,Medicina (Bacharelado) | AC,Medicina (Bacharelado) | Darcy Ribeiro | Diurno,Medicina (Bacharelado) | AC | Darcy Ribeiro,Medicina (Bacharelado) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R1_PPIQ,EP_R1_PPIQ,True,R1,PPIQ,False,1.0,-40.556,10.004,2023-2025,2023,2025,6,Medicina Veterinária (Bacharelado) | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | Diurno,Medicina Veterinária (Bacharelado) | EP_R1_PPIQ,Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno,Medicina Veterinária (Bacharelado) | EP_R1_PPIQ | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | EP_R1_PPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,-18.653,20.35,2023-2025,2023,2025,6,Medicina Veterinária (Bacharelado) | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | Diurno,Medicina Veterinária (Bacharelado) | EP_R1_NPPIQ,Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno,Medicina Veterinária (Bacharelado) | EP_R1_NPPIQ | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | EP_R1_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,11.522,23.973,2023-2025,2023,2025,6,Medicina Veterinária (Bacharelado) | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | Diurno,Medicina Veterinária (Bacharelado) | EP_R2_PPIQ,Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno,Medicina Veterinária (Bacharelado) | EP_R2_PPIQ | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | EP_R2_PPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,53.433,53.433,2023-2025,2023,2025,6,Medicina Veterinária (Bacharelado) | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | Diurno,Medicina Veterinária (Bacharelado) | EP_R2_NPPIQ,Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno,Medicina Veterinária (Bacharelado) | EP_R2_NPPIQ | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | EP_R2_NPPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,EP_R2_NPPIQ_PCD,EP_R2_NPPIQ_PCD,True,R2,NPPIQ,True,1.0,-34.547,-34.547,2023-2025,2023,2025,6,Medicina Veterinária (Bacharelado) | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | Diurno,Medicina Veterinária (Bacharelado) | EP_R2_NPPIQ_PCD,Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno,Medicina Veterinária (Bacharelado) | EP_R2_NPPIQ_PCD | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | EP_R2_NPPIQ_PCD | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,55.857,55.857,2023-2025,2023,2025,6,Medicina Veterinária (Bacharelado) | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | Diurno,Medicina Veterinária (Bacharelado) | CN,Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno,Medicina Veterinária (Bacharelado) | CN | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | CN | Diurno
2023-2025,2025,Darcy Ribeiro,Medicina Veterinária (Bacharelado),Diurno,AC,AC,False,,,False,,66.643,99.685,2023-2025,2023,2025,6,Medicina Veterinária (Bacharelado) | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | Diurno,Medicina Veterinária (Bacharelado) | AC,Medicina Veterinária (Bacharelado) | Darcy Ribeiro | Diurno,Medicina Veterinária (Bacharelado) | AC | Darcy Ribeiro,Medicina Veterinária (Bacharelado) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Museologia (Bacharelado),Diurno,AC,AC,False,,,False,,-79.405,19.145,2023-2025,2023,2025,6,Museologia (Bacharelado) | Darcy Ribeiro,Museologia (Bacharelado) | Diurno,Museologia (Bacharelado) | AC,Museologia (Bacharelado) | Darcy Ribeiro | Diurno,Museologia (Bacharelado) | AC | Darcy Ribeiro,Museologia (Bacharelado) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Música (Bacharelado),Diurno,AC,AC,False,,,False,,-2.409,65.653,2023-2025,2023,2025,6,Música (Bacharelado) | Darcy Ribeiro,Música (Bacharelado) | Diurno,Música (Bacharelado) | AC,Música (Bacharelado) | Darcy Ribeiro | Diurno,Música (Bacharelado) | AC | Darcy Ribeiro,Música (Bacharelado) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Música (Licenciatura),Diurno,AC,AC,False,,,False,,-15.971,132.273,2023-2025,2023,2025,6,Música (Licenciatura) | Darcy Ribeiro,Música (Licenciatura) | Diurno,Música (Licenciatura) | AC,Música (Licenciatura) | Darcy Ribeiro | Diurno,Música (Licenciatura) | AC | Darcy Ribeiro,Música (Licenciatura) | AC | Diurno
2023-2025,2025,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R1_PPIQ,EP_R1_PPIQ,True,R1,PPIQ,False,1.0,-31.894,-31.894,2023-2025,2023,2025,6,Nutrição (Bacharelado) | Darcy Ribeiro,Nutrição (Bacharelado) | Diurno,Nutrição (Bacharelado) | EP_R1_PPIQ,Nutrição (Bacharelado) | Darcy Ribeiro | Diurno,Nutrição (Bacharelado) | EP_R1_PPIQ | Darcy Ribeiro,Nutrição (Bacharelado) | EP_R1_PPIQ | Diurno
2023-2025,2025,Darcy Ribeiro,Nutrição (Bacharelado),Diurno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,-26.223,13.911,2023-2025,2023,2025,6,Nutrição (Bacharelado) | Darcy Ribeiro,Nutrição (Bacharelado) | Diurno,Nutrição (Bacharelado) | EP_R1_NPPIQ,Nutrição (Bacharelado) | Darcy Ribeiro | Diurno,Nutrição (Bacharelado) | EP_R1_NPPIQ | Darcy Ribeiro,Nutrição (Bacharelado) | EP_R1_NPPIQ | Diurno
