id_oferta,id_oferta_num,curso,campus,turno,modalidade,n_trienios,media_ponderada_min,media_ponderada_max,desvio_ponderado_min,desvio_ponderado_max,slope_ponderada_min,slope_ponderada_max,momentum_min,momentum_max,aceleracao_min,aceleracao_max,curvatura_min,curvatura_max
Geografia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,471,Geografia (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,-16.061,13.365,17.274,12.61,9.71875,6.585,7.749,5.526,-45.762,-36.295,-15.315,-11.836667
Geografia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,472,Geografia (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-66.839,-44.521,0.0,0.0,,,0.0,0.0,,,,
Geografia (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,473,Geografia (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-18.459,-5.403,4.42,12.532,4.8286,15.7126,1.992,4.572,-11.474,19.951,-5.737,9.9755
Geologia (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,474,Geologia (Bacharelado),Darcy Ribeiro,Diurno,AC,5,-62.731,80.064,10.295,14.771,2.30818,4.45202,5.218,7.501,-11.547,-15.82967,-4.186884,-4.814884
Geologia (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,475,Geologia (Bacharelado),Darcy Ribeiro,Diurno,CN,2,-35.769,-35.769,1.274,1.274,-2.703,-2.703,-0.45,-0.45,,,,
Geologia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,476,Geologia (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,-36.351,-36.351,0.0,0.0,,,0.0,0.0,,,,
Geologia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,477,Geologia (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,3,-16.521,-16.521,19.812,19.812,24.5858,24.5858,9.318,9.318,-33.672,-33.672,-16.836,-16.836
Geologia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,478,Geologia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,11.184,11.184,20.845,20.845,3.17836,3.17836,6.279,6.279,-86.863,-86.863,-24.855167,-24.855167
Geologia (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,479,Geologia (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,1,-34.358,-10.741,0.0,0.0,,,0.0,0.0,,,,
Gestão Ambiental (Bacharelado) | Planaltina | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,480,Gestão Ambiental (Bacharelado),Planaltina,Noturno,AC,2,-51.892,0.598,7.257,44.373,7.6975,47.065,2.566,15.688,,,,
Gestão Ambiental (Bacharelado) | Planaltina | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,481,Gestão Ambiental (Bacharelado),Planaltina,Noturno,EP_R2_NPPI,2,-31.655,5.887,29.595,23.498,62.781,-49.846,10.463,-8.308,,,,
Gestão Ambiental (Bacharelado) | Planaltina | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,482,Gestão Ambiental (Bacharelado),Planaltina,Noturno,EP_R2_PPI,1,-34.138,-34.138,0.0,0.0,,,0.0,0.0,,,,
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,483,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,AC,5,-64.192,-7.032,16.565,21.316,6.10625,7.54775,4.819,4.972,1.66267,-2.23467,-0.086496,1.120133
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,484,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,CN,2,-16.52,-16.52,6.364,6.364,4.50033,4.50033,2.25,2.25,,,,
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,485,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,-32.966,-32.966,0.0,0.0,,,0.0,0.0,,,,
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,486,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,1,-57.616,-57.616,0.0,0.0,,,0.0,0.0,,,,
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,487,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,2,-55.847,-32.456,10.937,22.144,7.73333,-15.65833,3.867,-7.829,,,,
Gestão de Agronegócio (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,488,Gestão de Agronegócio (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,1,-44.795,-33.635,0.0,0.0,,,0.0,0.0,,,,
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,489,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,AC,5,-30.974,65.537,26.683,17.661,14.80548,2.48852,11.414,1.417,-1.415,-1.12167,0.598043,0.906344
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,490,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,CN,5,-16.088,-13.082,21.838,24.064,6.93945,3.5577,6.077,0.065,10.241,25.271,-0.430442,3.719963
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,491,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,4,-56.051,-48.955,23.769,24.496,-2.059,5.0374,-4.246,-1.584,32.161,41.0315,16.0805,20.51575
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,492,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPIQ,1,-34.132,-29.67,0.0,0.0,,,0.0,0.0,,,,
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,493,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,4,-52.987,-31.338,17.357,21.504,16.2208,-4.4082,9.346,0.633,-12.358,-28.372,-6.179,-14.186
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,494,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,-54.258,3.428,20.99,14.354,-0.6686,11.9094,-0.309,4.325,-0.257,16.296,-0.1285,8.148
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,495,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,-39.713,-11.757,0.0,0.0,,,0.0,0.0,,,,
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,496,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,3,-50.284,-19.426,14.188,16.894,10.75934,-12.85123,4.108,-4.937,35.185,-41.423,6.7425,-7.887
Gestão de Políticas Públicas (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,497,Gestão de Políticas Públicas (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPIQ,1,-50.028,-41.002,0.0,0.0,,,0.0,0.0,,,,
Gestão do Agronegócio (Bacharelado) | Planaltina | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,498,Gestão do Agronegócio (Bacharelado),Planaltina,Diurno,AC,5,-77.711,-32.218,14.246,24.123,0.37658,4.00588,1.1,5.569,-9.49033,12.05133,-0.857842,-2.910836
Gestão do Agronegócio (Bacharelado) | Planaltina | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,499,Gestão do Agronegócio (Bacharelado),Planaltina,Diurno,CN,1,-45.106,-45.106,0.0,0.0,,,0.0,0.0,,,,
Gestão do Agronegócio (Bacharelado) | Planaltina | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,500,Gestão do Agronegócio (Bacharelado),Planaltina,Diurno,EP_R2_NPPI,1,-54.109,-22.499,0.0,0.0,,,0.0,0.0,,,,
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,501,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,AC,6,28.826,78.158,22.746,38.7,0.21029,-4.27045,1.228,-4.532,4.1135,33.13867,-1.579107,1.247022
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,502,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,CN,6,-14.794,-13.72,20.895,23.374,-8.17296,-9.78324,-8.05,-10.734,3.15325,8.78925,1.858661,3.871518
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,503,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,4,6.401,32.891,13.057,25.118,7.0336,6.7708,3.059,2.365,4.579,10.2065,2.2895,5.10325
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,504,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-17.032,14.503,0.0,0.0,,,0.0,0.0,,,,
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,505,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-13.488,21.048,9.825,11.945,-8.5756,-3.8664,-4.283,-0.988,-0.051,-9.4485,-0.0255,-4.72425
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,506,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,-1.849,20.285,37.611,23.838,-19.46789,-12.83891,-7.489,-6.603,-34.91633,-10.98867,-13.723143,-4.890857
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,507,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,21.418,21.418,0.0,0.0,,,0.0,0.0,,,,
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,508,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,-4.958,-4.958,0.0,0.0,,,0.0,0.0,,,,
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,509,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,4,-28.885,2.624,16.39,22.41,-13.35,-13.7008,-5.391,-5.677,-12.8445,-11.735,-6.42225,-5.8675
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,510,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-31.06,16.426,0.0,0.0,,,0.0,0.0,,,,
História (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ_PCD | EP=True | R=R2 | GE=PPIQ | PCD=True | SM=1.0,511,História (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ_PCD,1,-30.955,-30.955,0.0,0.0,,,0.0,0.0,,,,
História (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,512,História (Licenciatura),Darcy Ribeiro,Noturno,AC,5,-69.273,37.546,14.981,18.534,-8.2333,-0.06902,-5.925,-2.845,-11.27333,23.19067,-0.862991,3.358833
História (Licenciatura) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,513,História (Licenciatura),Darcy Ribeiro,Noturno,CN,3,-15.213,-15.213,30.735,30.735,-3.42423,-3.42423,5.455,5.455,-137.169,-137.169,-19.60095,-19.60095
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,514,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,4,-26.57,-5.52,27.297,22.577,-2.2466,18.6316,4.193,12.033,-53.166,-27.1755,-26.583,-13.58775
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,515,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,4,-26.671,-16.021,14.924,26.405,4.4504,-8.5594,2.941,-2.671,-7.159,-16.0905,-3.5795,-8.04525
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,516,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,-27.126,-1.212,19.914,21.059,5.80157,-15.76387,7.166,-9.899,-76.081,22.967,-22.603,10.691333
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,517,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,-61.207,-26.631,0.0,0.0,,,0.0,0.0,,,,
História (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,518,História (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,3,-33.844,14.579,13.01,26.959,16.7596,-21.9488,6.128,-4.122,-16.249,-95.828,-8.1245,-47.914
Japonês (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,519,Japonês (Licenciatura),Darcy Ribeiro,Noturno,AC,5,-52.246,-15.288,30.679,27.643,-6.05668,-8.71315,0.831,1.154,-25.47833,-43.69133,-6.749708,-10.088937
Japonês (Licenciatura) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,520,Japonês (Licenciatura),Darcy Ribeiro,Noturno,CN,2,-63.151,-63.151,5.187,5.187,5.5015,5.5015,1.834,1.834,,,,
Japonês (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,521,Japonês (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,-15.441,-15.441,7.941,7.941,-8.0914,-8.0914,-3.467,-3.467,23.101,23.101,11.5505,11.5505
Japonês (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI_PCD | EP=True | R=R2 | GE=PPI | PCD=True | SM=1.5,522,Japonês (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI_PCD,1,5.9,5.9,0.0,0.0,,,0.0,0.0,,,,
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,523,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,AC,6,82.819,103.505,8.801,17.96,-0.63457,-4.78741,-0.224,-3.484,3.1945,11.167,-0.456607,-0.854793
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,524,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,CN,6,36.655,37.239,26.231,25.87,-1.70149,-2.57749,-0.59,-2.05,-1.283,1.783,-1.241214,-0.146214
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,525,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,3.781,3.801,16.856,16.841,-7.76614,-7.79997,-2.443,-2.482,-23.76867,-23.67,-6.837071,-6.794786
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,526,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-37.174,-31.769,0.0,0.0,,,0.0,0.0,,,,
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,527,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-6.731,2.693,26.44,16.877,15.602,10.878,7.585,5.176,2.1595,2.6285,1.07975,1.31425
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,528,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,34.552,35.807,23.833,22.872,-10.48009,-12.63163,-1.988,-4.498,-22.00567,-15.73033,-12.497143,-9.807714
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,529,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,41.607,41.607,0.0,0.0,,,0.0,0.0,,,,
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,530,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,-16.578,19.343,28.252,20.524,-16.74729,-5.88549,-7.761,-1.902,-28.88167,-24.88667,-8.508643,-5.054143
Jornalismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,531,Jornalismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-49.264,20.148,0.0,0.0,,,0.0,0.0,,,,
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,532,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,AC,5,-69.83,-27.895,17.288,26.019,-0.4197,-14.08027,0.276,-9.195,3.76833,-22.04667,-0.542112,-2.529672
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,533,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,-27.424,-27.424,0.0,0.0,,,0.0,0.0,,,,
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,534,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,2,-51.351,-39.035,4.984,3.725,-10.572,7.902,-1.762,1.317,,,,
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,535,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,2,-45.209,1.644,2.804,27.916,-2.9745,29.6095,-0.992,9.87,,,,
Letras - Espanhol (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,536,Letras - Espanhol (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,3,-27.652,-27.652,13.345,13.345,17.125,17.125,5.128,5.128,17.41,17.41,8.705,8.705
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,537,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,AC,4,-68.27,-5.441,16.811,20.256,-8.45793,-9.44412,-5.632,-6.316,-17.954,-22.54,-1.595812,-1.811497
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,538,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,CN,1,-84.371,-84.371,0.0,0.0,,,0.0,0.0,,,,
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,539,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,-33.343,-0.745,21.707,1.343,-23.024,1.4245,-7.675,0.475,,,,
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,540,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,-34.816,-34.816,7.888,7.888,-0.97047,-0.97047,-2.271,-2.271,33.313,33.313,9.463667,9.463667
Letras - Francês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,541,Letras - Francês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-59.886,-16.605,22.42,5.446,-30.057,-2.0548,-9.891,0.094,-3.83,-23.373,-1.915,-11.6865
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,542,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,AC,6,12.648,52.966,18.432,30.993,-3.19124,4.27887,-0.153,4.383,-3.00625,12.25975,-3.759375,-1.225518
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,543,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,CN,4,-9.187,-7.976,25.594,23.725,8.8654,6.4442,7.974,6.158,-35.412,-29.359,-17.706,-14.6795
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,544,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,-14.54,-11.645,9.222,13.565,-4.18817,-9.15103,-1.267,-7.057,-11.54933,2.92567,-3.811786,2.391786
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,545,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-24.399,-13.501,13.485,16.169,-0.3306,-0.4492,-3.185,-1.498,30.2015,12.7345,15.10075,6.36725
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,546,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,-2.05,7.989,29.337,20.56,-19.72643,-13.92563,-8.981,-6.505,-19.24167,-12.62433,-10.423714,-6.946214
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,547,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-14.226,12.035,0.0,0.0,,,0.0,0.0,,,,
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,548,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,4,-35.658,-15.428,39.557,53.184,-18.7062,-32.7004,-1.931,-8.882,-74.2195,-74.685,-37.10975,-37.3425
Letras - Inglês (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,549,Letras - Inglês (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-34.486,-34.486,0.0,0.0,,,0.0,0.0,,,,
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,550,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,AC,6,25.38,56.03,31.371,36.063,1.69836,1.97136,4.472,0.047,0.66525,24.76275,-4.585339,2.393482
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,551,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,CN,6,0.366,1.573,38.674,37.563,3.09281,1.28203,4.92,1.902,8.87125,15.209,-3.514196,-1.250714
Letras - Português (Bacharelado/Licenciatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,552,Letras - Português (Bacharelado/Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,-1.452,7.877,26.96,28.3,-3.14406,-7.14229,0.82,0.82,-30.38667,-30.38667,-7.290429,-13.954143
